# Kaimal 1972 / Eurocode 1
time_s,U_ms,u_turbulent_ms,F_drag_N
32.3000,27.0977,7.0977,2698.5050
32.3500,26.6738,6.6738,2614.7269
32.4000,25.3032,5.3032,2352.9191
32.4500,24.3660,4.3660,2181.8496
32.5000,23.1141,3.1141,1963.4092
32.5500,19.2683,-0.7317,1364.4135
32.6000,19.9418,-0.0582,1461.4532
32.6500,22.5519,2.5519,1869.0574
32.7000,21.6208,1.6208,1717.9133
32.7500,20.9995,0.9995,1620.5995
32.8000,20.2947,0.2947,1513.6377
32.8500,22.2236,2.2236,1815.0358
32.9000,21.1482,1.1482,1643.6366
32.9500,20.8105,0.8105,1591.5638
33.0000,20.3827,0.3827,1526.7961
33.0500,19.3445,-0.6555,1375.2275
33.1000,19.4947,-0.5053,1396.6637
33.1500,21.9488,1.9488,1770.4271
33.2000,21.9374,1.9374,1768.5917
33.2500,23.4198,3.4198,2015.6832
33.3000,24.0862,4.0862,2132.0263
33.3500,21.5769,1.5769,1710.9442
33.4000,19.7230,-0.2770,1429.5592
33.4500,19.0112,-0.9888,1328.2338
33.5000,17.9977,-2.0023,1190.3899
33.5500,18.6304,-1.3696,1275.5635
33.6000,20.4120,0.4120,1531.1833
33.6500,20.6025,0.6025,1559.8940
33.7000,18.2639,-1.7361,1225.8751
33.7500,18.8851,-1.1149,1310.6835
33.8000,19.0668,-0.9332,1336.0195
33.8500,19.8217,-0.1783,1443.9131
33.9000,19.6753,-0.3247,1422.6538
33.9500,20.4137,0.4137,1531.4471
34.0000,20.9213,0.9213,1608.5429
34.0500,19.7623,-0.2377,1435.2598
34.1000,19.7235,-0.2765,1429.6360
34.1500,19.8981,-0.1019,1455.0635
34.2000,17.8700,-2.1300,1173.5629
34.2500,19.4548,-0.5452,1390.9514
34.3000,19.6992,-0.3008,1426.1171
34.3500,17.9516,-2.0484,1184.3061
34.4000,18.8051,-1.1949,1299.5989
34.4500,18.4734,-1.5266,1254.1511
34.5000,20.8707,0.8707,1600.7834
34.5500,21.3689,1.3689,1678.1184
34.6000,20.3885,0.3885,1527.6603
34.6500,21.8169,1.8169,1749.2138
34.7000,21.0055,1.0055,1621.5258
34.7500,19.4047,-0.5953,1383.7909
34.8000,18.3488,-1.6512,1237.2916
34.8500,20.2037,0.2037,1500.0979
34.9000,21.2591,1.2591,1660.9089
34.9500,20.3963,0.3963,1528.8332
35.0000,20.5150,0.5150,1546.6830
35.0500,21.0343,1.0343,1625.9797
35.1000,19.5310,-0.4690,1401.8612
35.1500,19.8422,-0.1578,1446.8883
35.2000,20.1182,0.1182,1487.4213
35.2500,19.6433,-0.3567,1418.0315
35.3000,20.7771,0.7771,1586.4497
35.3500,23.4538,3.4538,2021.5448
35.4000,23.5982,3.5982,2046.5220
35.4500,23.3317,3.3317,2000.5573
35.5000,23.5831,3.5831,2043.8971
35.5500,23.5827,3.5827,2043.8258
35.6000,20.5697,0.5697,1554.9324
35.6500,19.8219,-0.1781,1443.9325
35.7000,19.5158,-0.4842,1399.6893
35.7500,22.7895,2.7895,1908.6486
35.8000,22.3514,2.3514,1835.9805
35.8500,19.9898,-0.0102,1468.4954
35.9000,21.0318,1.0318,1625.5931
35.9500,21.2433,1.2433,1658.4468
36.0000,20.8914,0.8914,1603.9588
36.0500,20.3003,0.3003,1514.4703
36.1000,19.6731,-0.3269,1422.3349
36.1500,16.7333,-3.2667,1029.0140
36.2000,16.4737,-3.5263,997.3344
36.2500,18.2503,-1.7497,1224.0473
36.3000,19.3444,-0.6556,1375.2047
36.3500,20.6935,0.6935,1573.7072
36.4000,21.5234,1.5234,1702.4610
36.4500,19.6389,-0.3611,1417.3930
36.5000,21.0426,1.0426,1627.2569
36.5500,24.1169,4.1169,2137.4673
36.6000,22.3993,2.3993,1843.8514
36.6500,20.8131,0.8131,1591.9623
36.7000,22.5885,2.5885,1875.1332
36.7500,21.9047,1.9047,1763.3158
36.8000,20.3788,0.3788,1526.2059
36.8500,23.1106,3.1106,1962.8253
36.9000,23.4847,3.4847,2026.8756
36.9500,23.9448,3.9448,2107.0801
37.0000,23.2262,3.2262,1982.4954
37.0500,24.7449,4.7449,2250.2306
37.1000,25.4043,5.4043,2371.7597
37.1500,24.4851,4.4851,2203.2330
37.2000,22.9567,2.9567,1936.7702
37.2500,21.5880,1.5880,1712.7027
37.3000,18.8066,-1.1934,1299.7982
37.3500,20.4892,0.4892,1542.7866
37.4000,21.1230,1.1230,1639.7211
37.4500,20.6910,0.6910,1573.3337
37.5000,18.8470,-1.1530,1305.4012
37.5500,21.5720,1.5720,1710.1609
37.6000,22.9862,2.9862,1941.7368
37.6500,22.8005,2.8005,1910.4960
37.7000,22.0609,2.0609,1788.5667
37.7500,21.4836,1.4836,1696.1823
37.8000,21.7282,1.7282,1735.0195
37.8500,19.5751,-0.4249,1408.2098
37.9000,19.4198,-0.5802,1385.9518
37.9500,19.6881,-0.3119,1424.5146
38.0000,19.5738,-0.4262,1408.0111
38.0500,16.8854,-3.1146,1047.7993
38.1000,15.6290,-4.3710,897.6747
38.1500,16.2619,-3.7381,971.8569
38.2000,15.2444,-4.7556,854.0411
38.2500,16.9797,-3.0203,1059.5418
38.3000,17.4613,-2.5387,1120.5026
38.3500,17.6707,-2.3293,1147.5370
38.4000,16.4572,-3.5428,995.3339
38.4500,13.7206,-6.2794,691.8372
38.5000,14.7753,-5.2247,802.2923
38.5500,14.5952,-5.4048,782.8522
38.6000,15.4580,-4.5420,878.1452
38.6500,13.0119,-6.9881,622.2124
38.7000,13.6952,-6.3048,689.2725
38.7500,16.4274,-3.5726,991.7289
38.8000,13.4201,-6.5799,661.8651
38.8500,15.1307,-4.8693,841.3482
38.9000,13.6123,-6.3877,680.9613
38.9500,13.7732,-6.2268,697.1539
39.0000,11.3596,-8.6404,474.2208
39.0500,11.7621,-8.2379,508.4253
39.1000,12.6575,-7.3425,588.7763
39.1500,12.9241,-7.0759,613.8452
39.2000,12.7487,-7.2513,597.2960
39.2500,12.7860,-7.2140,600.7999
39.3000,11.2731,-8.7269,467.0272
39.3500,12.3111,-7.6889,556.9977
39.4000,14.4619,-5.5381,768.6164
39.4500,14.5395,-5.4605,776.8831
39.5000,13.1671,-6.8329,637.1464
39.5500,14.5047,-5.4953,773.1680
39.6000,14.6025,-5.3975,783.6289
39.6500,15.4959,-4.5041,882.4519
39.7000,18.9598,-1.0402,1321.0619
39.7500,17.7615,-2.2385,1159.3530
39.8000,17.7116,-2.2884,1152.8482
39.8500,19.7090,-0.2910,1427.5281
39.9000,21.0871,1.0871,1634.1475
39.9500,21.1757,1.1757,1647.9150
40.0000,19.1469,-0.8531,1347.2676
40.0500,19.7409,-0.2591,1432.1635
40.1000,19.1269,-0.8731,1344.4507
40.1500,17.9742,-2.0258,1187.2890
40.2000,18.1376,-1.8624,1208.9700
40.2500,19.6735,-0.3265,1422.4033
40.3000,20.6819,0.6819,1571.9502
40.3500,20.7747,0.7747,1586.0853
40.4000,21.7818,1.7818,1743.5870
40.4500,20.6225,0.6225,1562.9361
40.5000,19.7119,-0.2881,1427.9494
40.5500,20.3420,0.3420,1520.7003
40.6000,21.2098,1.2098,1653.2166
40.6500,22.6006,2.6006,1877.1455
40.7000,24.5444,4.5444,2213.9275
40.7500,24.6394,4.6394,2231.0948
40.8000,23.6966,3.6966,2063.6232
40.8500,21.1833,1.1833,1649.0952
40.9000,21.5772,1.5772,1710.9917
40.9500,20.5507,0.5507,1552.0653
41.0000,22.2803,2.2803,1824.3060
41.0500,21.4464,1.4464,1690.3042
41.1000,19.2542,-0.7458,1362.4115
41.1500,20.9548,0.9548,1613.7073
41.2000,20.0456,0.0456,1476.7066
41.2500,20.1013,0.1013,1484.9217
41.3000,19.1705,-0.8295,1350.5892
41.3500,20.2438,0.2438,1506.0609
41.4000,22.1393,2.1393,1801.2937
41.4500,22.9097,2.9097,1928.8431
41.5000,22.6209,2.6209,1880.5240
41.5500,22.6923,2.6923,1892.4011
41.6000,22.9309,2.9309,1932.4105
41.6500,23.0406,3.0406,1950.9409
41.7000,20.7277,0.7277,1578.9206
41.7500,18.9365,-1.0635,1317.8227
41.8000,18.4015,-1.5985,1244.4071
41.8500,18.8585,-1.1415,1306.9884
41.9000,19.1157,-0.8843,1342.8810
41.9500,20.7848,0.7848,1587.6313
42.0000,21.8598,1.8598,1756.0959
42.0500,22.1556,2.1556,1803.9428
42.1000,21.8652,1.8652,1756.9692
42.1500,21.4691,1.4691,1693.8930
42.2000,21.1635,1.1635,1646.0134
42.2500,20.9203,0.9203,1608.4041
42.3000,20.0880,0.0880,1482.9597
42.3500,19.4765,-0.5235,1394.0474
42.4000,19.2706,-0.7294,1364.7375
42.4500,18.3867,-1.6133,1242.4078
42.5000,18.4974,-1.5026,1257.4191
42.5500,20.5605,0.5605,1553.5555
42.6000,21.1689,1.1689,1646.8547
42.6500,20.6404,0.6404,1565.6418
42.7000,24.0272,4.0272,2121.5997
42.7500,24.0589,4.0589,2127.2010
42.8000,23.1974,3.1974,1977.5833
42.8500,20.5917,0.5917,1558.2599
42.9000,21.7687,1.7687,1741.4957
42.9500,24.3802,4.3802,2184.3953
43.0000,24.5947,4.5947,2223.0062
43.0500,23.5419,3.5419,2036.7639
43.1000,26.1192,6.1192,2507.1312
43.1500,24.6452,4.6452,2232.1345
43.2000,23.5868,3.5868,2044.5400
43.2500,22.7189,2.7189,1896.8400
43.3000,21.3403,1.3403,1673.6275
43.3500,23.3335,3.3335,2000.8548
43.4000,21.7910,1.7910,1745.0727
43.4500,17.4190,-2.5810,1115.0682
43.5000,18.2449,-1.7551,1223.3247
43.5500,19.2952,-0.7048,1368.2157
43.6000,19.4325,-0.5675,1387.7544
43.6500,19.1782,-0.8218,1351.6776
43.7000,18.0675,-1.9325,1199.6455
43.7500,19.4659,-0.5341,1392.5395
43.8000,18.3322,-1.6678,1235.0591
43.8500,16.7924,-3.2076,1036.2883
43.9000,15.4866,-4.5134,881.3888
43.9500,15.0555,-4.9445,833.0086
44.0000,15.1482,-4.8518,843.2952
44.0500,15.8838,-4.1162,927.1903
44.1000,18.4887,-1.5113,1256.2339
44.1500,20.4018,0.4018,1529.6560
44.2000,20.5087,0.5087,1545.7244
44.2500,20.5266,0.5266,1548.4332
44.3000,20.0949,0.0949,1483.9867
44.3500,19.1028,-0.8972,1341.0652
44.4000,21.0588,1.0588,1629.7697
44.4500,23.6242,3.6242,2051.0318
44.5000,20.2666,0.2666,1509.4520
44.5500,19.8312,-0.1688,1445.2920
44.6000,21.7002,1.7002,1730.5547
44.6500,19.5805,-0.4195,1408.9734
44.7000,18.5825,-1.4175,1269.0094
44.7500,19.4865,-0.5135,1395.4778
44.8000,19.7724,-0.2276,1436.7294
44.8500,19.2898,-0.7102,1367.4477
44.9000,16.9167,-3.0833,1051.6931
44.9500,14.9191,-5.0809,817.9815
45.0000,14.7992,-5.2008,804.8840
45.0500,15.7064,-4.2936,906.5945
45.1000,15.5467,-4.4533,888.2452
45.1500,14.8443,-5.1557,809.8020
45.2000,14.8278,-5.1722,807.9967
45.2500,15.2511,-4.7489,854.7906
45.3000,13.5967,-6.4033,679.3995
45.3500,13.1453,-6.8547,635.0390
45.4000,14.5655,-5.4345,779.6668
45.4500,14.7997,-5.2003,804.9437
45.5000,13.1523,-6.8477,635.7134
45.5500,13.1702,-6.8298,637.4420
45.6000,11.7818,-8.2182,510.1289
45.6500,12.2139,-7.7861,548.2347
45.7000,13.0488,-6.9512,625.7496
45.7500,15.8874,-4.1126,927.6105
45.8000,16.1123,-3.8877,954.0476
45.8500,13.9717,-6.0283,717.3871
45.9000,14.4404,-5.5596,766.3262
45.9500,15.0649,-4.9351,834.0430
46.0000,18.3165,-1.6835,1232.9390
46.0500,20.1343,0.1343,1489.8074
46.1000,18.2661,-1.7339,1226.1701
46.1500,17.6888,-2.3112,1149.8777
46.2000,17.2877,-2.7123,1098.3288
46.2500,17.8916,-2.1084,1176.4084
46.3000,15.4572,-4.5428,878.0500
46.3500,16.6247,-3.3753,1015.7028
46.4000,18.7134,-1.2866,1286.9503
46.4500,21.9159,1.9159,1765.1250
46.5000,22.9777,2.9777,1940.3133
46.5500,24.7015,4.7015,2242.3523
46.6000,24.6487,4.6487,2232.7767
46.6500,24.8193,4.8193,2263.7972
46.7000,25.8521,5.8521,2456.1176
46.7500,26.8503,6.8503,2649.4528
46.8000,26.0783,6.0783,2499.2846
46.8500,24.1665,4.1665,2146.2770
46.9000,24.2642,4.2642,2163.6610
46.9500,23.1234,3.1234,1964.9890
47.0000,26.7080,6.7080,2621.4331
47.0500,26.9710,6.9710,2673.3284
47.1000,27.5476,7.5476,2788.8387
47.1500,26.0265,6.0265,2489.3635
47.2000,26.1407,6.1407,2511.2599
47.2500,27.1189,7.1189,2702.7197
47.3000,26.8438,6.8438,2648.1733
47.3500,25.6146,5.6146,2411.2010
47.4000,26.7353,6.7353,2626.7958
47.4500,26.3595,6.3595,2553.4830
47.5000,26.0162,6.0162,2487.3945
47.5500,26.2076,6.2076,2524.1287
47.6000,26.7952,6.7952,2638.5903
47.6500,27.9277,7.9277,2866.3296
47.7000,31.0633,11.0633,3546.1024
47.7500,30.3829,10.3829,3392.4671
47.8000,29.8941,9.8941,3284.1985
47.8500,29.3239,9.3239,3160.1029
47.9000,29.1772,9.1772,3128.5653
47.9500,27.9576,7.9576,2872.4829
48.0000,28.5670,8.5670,2999.0712
48.0500,26.4969,6.4969,2580.1653
48.1000,25.9743,5.9743,2479.3967
48.1500,24.2798,4.2798,2166.4515
48.2000,24.1497,4.1497,2143.2806
48.2500,25.6142,5.6142,2411.1166
48.3000,26.1288,6.1288,2508.9830
48.3500,22.9831,2.9831,1941.2241
48.4000,21.7927,1.7927,1745.3313
48.4500,23.2220,3.2220,1981.7832
48.5000,21.4668,1.4668,1693.5209
48.5500,23.3105,3.3105,1996.9151
48.6000,24.9741,4.9741,2292.1140
48.6500,23.2432,3.2432,1985.4053
48.7000,20.7952,0.7952,1589.2232
48.7500,22.7180,2.7180,1896.6987
48.8000,25.9827,5.9827,2480.9995
48.8500,25.0607,5.0607,2308.0510
48.9000,23.3107,3.3107,1996.9585
48.9500,25.2265,5.2265,2338.6905
49.0000,26.3342,6.3342,2548.5715
49.0500,26.5442,6.5442,2589.3854
49.1000,23.6992,3.6992,2064.0776
49.1500,23.1156,3.1156,1963.6592
49.2000,25.9134,5.9134,2467.7692
49.2500,24.7038,4.7038,2242.7794
49.3000,25.1507,5.1507,2324.6527
49.3500,25.7182,5.7182,2430.7335
49.4000,23.1546,3.1546,1970.2906
49.4500,20.8218,0.8218,1593.2938
49.5000,22.3238,2.3238,1831.4519
49.5500,22.1362,2.1362,1800.7918
49.6000,19.6022,-0.3978,1412.0998
49.6500,18.6868,-1.3132,1283.2917
49.7000,19.4852,-0.5148,1395.2944
49.7500,17.8839,-2.1161,1175.3921
49.8000,18.9242,-1.0758,1316.1110
49.8500,18.4564,-1.5436,1251.8508
49.9000,18.9261,-1.0739,1316.3686
49.9500,17.4389,-2.5611,1117.6222
50.0000,17.1109,-2.8891,1075.9819
50.0500,15.9037,-4.0963,929.5142
50.1000,16.8461,-3.1539,1042.9280
50.1500,17.0771,-2.9229,1071.7360
50.2000,17.4523,-2.5477,1119.3400
50.2500,19.1369,-0.8631,1345.8631
50.3000,17.6854,-2.3146,1149.4447
50.3500,17.3236,-2.6764,1102.8883
50.4000,17.6236,-2.3764,1141.4279
50.4500,17.6608,-2.3392,1146.2505
50.5000,15.2488,-4.7512,854.5363
50.5500,15.7080,-4.2920,906.7760
50.6000,17.8099,-2.1901,1165.6889
50.6500,17.0170,-2.9830,1064.2050
50.7000,15.6305,-4.3695,897.8451
50.7500,16.0467,-3.9533,946.3006
50.8000,16.6271,-3.3729,1015.9930
50.8500,18.2724,-1.7276,1227.0118
50.9000,18.3909,-1.6091,1242.9785
50.9500,18.0970,-1.9030,1203.5679
51.0000,18.7883,-1.2117,1297.2697
51.0500,19.3526,-0.6474,1376.3709
51.1000,18.6143,-1.3857,1273.3592
51.1500,18.5065,-1.4935,1258.6484
51.2000,19.3130,-0.6870,1370.7461
51.2500,21.2063,1.2063,1652.6807
51.3000,21.1001,1.1001,1636.1636
51.3500,18.7190,-1.2810,1287.7290
51.4000,16.5085,-3.4915,1001.5486
51.4500,15.4621,-4.5379,878.6006
51.5000,14.4123,-5.5877,763.3524
51.5500,17.6731,-2.3269,1147.8485
51.6000,17.1046,-2.8954,1075.1901
51.6500,15.1511,-4.8489,843.6170
51.7000,16.4161,-3.5839,990.3689
51.7500,15.7762,-4.2238,914.6603
51.8000,13.6214,-6.3786,681.8651
51.8500,15.2934,-4.7066,859.5435
51.9000,14.4256,-5.5744,764.7601
51.9500,14.0832,-5.9168,728.8911
52.0000,14.8204,-5.1796,807.1928
52.0500,15.8109,-4.1891,918.6939
52.1000,15.2760,-4.7240,857.5798
52.1500,13.2460,-6.7540,644.8048
52.2000,15.0316,-4.9684,830.3615
52.2500,13.1096,-6.8904,631.5953
52.3000,14.1477,-5.8523,735.5755
52.3500,12.6544,-7.3456,588.4883
52.4000,11.6436,-8.3564,498.2311
52.4500,13.2798,-6.7202,648.1013
52.5000,15.5540,-4.4460,889.0867
52.5500,15.5268,-4.4732,885.9759
52.6000,14.0237,-5.9763,722.7440
52.6500,14.6559,-5.3441,789.3768
52.7000,15.5000,-4.5000,882.9223
52.7500,13.9417,-6.0583,714.3148
52.8000,14.5186,-5.4814,774.6542
52.8500,14.4383,-5.5617,766.1047
52.9000,12.3697,-7.6303,562.3119
52.9500,14.2599,-5.7401,747.2910
53.0000,14.0520,-5.9480,725.6561
53.0500,13.2977,-6.7023,649.8430
53.1000,14.2315,-5.7685,744.3214
53.1500,12.6500,-7.3500,588.0832
53.2000,13.6174,-6.3826,681.4720
53.2500,15.1254,-4.8746,840.7581
53.3000,13.0885,-6.9115,629.5635
53.3500,13.7941,-6.2059,699.2734
53.4000,13.4121,-6.5879,661.0717
53.4500,12.7798,-7.2202,600.2144
53.5000,11.9287,-8.0713,522.9292
53.5500,11.1252,-8.8748,454.8590
53.6000,14.1459,-5.8541,735.3938
53.6500,13.7916,-6.2084,699.0116
53.7000,13.3374,-6.6626,653.7289
53.7500,12.8143,-7.1857,603.4538
53.8000,12.2892,-7.7108,555.0163
53.8500,10.1332,-9.8668,377.3559
53.9000,9.3227,-10.6773,319.4044
53.9500,10.1809,-9.8191,380.9181
54.0000,11.1431,-8.8569,456.3197
54.0500,11.9730,-8.0270,526.8223
54.1000,11.8314,-8.1686,514.4374
54.1500,13.3072,-6.6928,650.7770
54.2000,12.7356,-7.2644,596.0723
54.2500,13.3134,-6.6866,651.3838
54.3000,14.5302,-5.4698,775.8917
54.3500,14.9532,-5.0468,821.7223
54.4000,15.0809,-4.9191,835.8172
54.4500,13.6998,-6.3002,689.7409
54.5000,13.9523,-6.0477,715.3993
54.5500,14.9652,-5.0348,823.0428
54.6000,15.7066,-4.2934,906.6111
54.6500,14.7497,-5.2503,799.5086
54.7000,15.8837,-4.1163,927.1672
54.7500,14.8745,-5.1255,813.0915
54.8000,13.8034,-6.1966,700.2097
54.8500,13.7872,-6.2128,698.5707
54.9000,11.7077,-8.2923,503.7327
54.9500,11.4870,-8.5130,484.9175
55.0000,10.9627,-9.0373,441.6607
55.0500,12.8244,-7.1756,604.4140
55.1000,14.7132,-5.2868,795.5622
55.1500,13.7246,-6.2754,692.2419
55.2000,12.6215,-7.3785,585.4367
55.2500,12.4504,-7.5496,569.6686
55.3000,14.6743,-5.3257,791.3569
55.3500,16.1638,-3.8362,960.1637
55.4000,16.4162,-3.5838,990.3877
55.4500,17.0541,-2.9459,1068.8430
55.5000,18.9868,-1.0132,1324.8358
55.5500,19.8325,-0.1675,1445.4741
55.6000,18.7012,-1.2988,1285.2704
55.6500,18.1681,-1.8319,1213.0392
55.7000,18.0988,-1.9012,1203.8019
55.7500,14.1194,-5.8806,732.6376
55.8000,17.2760,-2.7240,1096.8436
55.8500,18.8314,-1.1686,1303.2326
55.9000,20.3121,0.3121,1516.2339
55.9500,17.3091,-2.6909,1101.0541
56.0000,16.6846,-3.3154,1023.0346
56.0500,17.5163,-2.4837,1127.5726
56.1000,17.6054,-2.3946,1139.0661
56.1500,16.6290,-3.3710,1016.2293
56.2000,14.9440,-5.0560,820.7108
56.2500,15.7054,-4.2946,906.4707
56.3000,19.3272,-0.6728,1372.7558
56.3500,19.8463,-0.1537,1447.4918
56.4000,18.8850,-1.1150,1310.6687
56.4500,19.7954,-0.2046,1440.0775
56.5000,19.5126,-0.4874,1399.2198
56.5500,20.4633,0.4633,1538.9013
56.6000,18.1021,-1.8979,1204.2400
56.6500,18.3430,-1.6570,1236.5144
56.7000,17.7660,-2.2340,1159.9382
56.7500,18.9830,-1.0170,1324.3073
56.8000,18.1606,-1.8394,1212.0385
56.8500,16.5506,-3.4494,1006.6690
56.9000,17.4046,-2.5954,1113.2375
56.9500,16.4443,-3.5557,993.7700
57.0000,17.4766,-2.5234,1122.4562
57.0500,17.6767,-2.3233,1148.3107
57.1000,17.6378,-2.3622,1143.2606
57.1500,19.9759,-0.0241,1466.4567
57.2000,21.1482,1.1482,1643.6311
57.2500,21.6642,1.6642,1724.8169
57.3000,20.2448,0.2448,1506.2117
57.3500,17.1843,-2.8157,1085.2320
57.4000,19.0110,-0.9890,1328.2135
57.4500,20.0093,0.0093,1471.3630
57.5000,19.5013,-0.4987,1397.6111
57.5500,18.4588,-1.5412,1252.1766
57.6000,20.3595,0.3595,1523.3194
57.6500,19.2185,-0.7815,1357.3668
57.7000,21.1127,1.1127,1638.1126
57.7500,21.9590,1.9590,1772.0721
57.8000,22.2370,2.2370,1817.2291
57.8500,22.3135,2.3135,1829.7580
57.9000,21.8416,1.8416,1753.1816
57.9500,23.3301,3.3301,2000.2778
58.0000,24.3824,4.3824,2184.7998
58.0500,22.3139,2.3139,1829.8136
58.1000,19.0943,-0.9057,1339.8810
58.1500,20.1644,0.1644,1494.2671
58.2000,21.9979,1.9979,1778.3544
58.2500,21.5590,1.5590,1708.1125
58.3000,19.5661,-0.4339,1406.9062
58.3500,18.5075,-1.4925,1258.7903
58.4000,19.2131,-0.7869,1356.6046
58.4500,19.1714,-0.8286,1350.7145
58.5000,17.8131,-2.1869,1166.1042
58.5500,19.5193,-0.4807,1400.1821
58.6000,18.7220,-1.2780,1288.1297
58.6500,19.9516,-0.0484,1462.8976
58.7000,18.1942,-1.8058,1216.5303
58.7500,18.9104,-1.0896,1314.1976
58.8000,21.0029,1.0029,1621.1253
58.8500,23.3610,3.3610,2005.5836
58.9000,22.7194,2.7194,1896.9223
58.9500,21.7500,1.7500,1738.4968
59.0000,20.8167,0.8167,1592.5027
59.0500,21.8137,1.8137,1748.7092
59.1000,20.8985,0.8985,1605.0388
59.1500,20.5722,0.5722,1555.3176
59.2000,21.6592,1.6592,1724.0233
59.2500,21.0348,1.0348,1626.0493
59.3000,20.5874,0.5874,1557.6120
59.3500,20.6027,0.6027,1559.9268
59.4000,21.3753,1.3753,1679.1210
59.4500,21.2104,1.2104,1653.3131
59.5000,20.9671,0.9671,1615.6023
59.5500,22.4404,2.4404,1850.6254
59.6000,25.0195,5.0195,2300.4538
59.6500,23.1158,3.1158,1963.6936
59.7000,22.1802,2.1802,1807.9534
59.7500,24.5912,4.5912,2222.3739
59.8000,24.9885,4.9885,2294.7602
59.8500,24.0821,4.0821,2131.3149
59.9000,22.2236,2.2236,1815.0317
59.9500,22.2692,2.2692,1822.4902
60.0000,23.0400,3.0400,1950.8458
60.0500,21.6281,1.6281,1719.0777
60.1000,19.6464,-0.3536,1418.4873
60.1500,20.6500,0.6500,1567.1062
60.2000,21.9441,1.9441,1769.6745
60.2500,21.7410,1.7410,1737.0700
60.3000,23.2087,3.2087,1979.5107
60.3500,24.6206,4.6206,2227.6817
60.4000,24.7618,4.7618,2253.3078
60.4500,24.2951,4.2951,2169.1763
60.5000,24.5788,4.5788,2220.1368
60.5500,25.9216,5.9216,2469.3466
60.6000,25.1556,5.1556,2325.5486
60.6500,24.7012,4.7012,2242.2943
60.7000,23.0854,3.0854,1958.5453
60.7500,23.5463,3.5463,2037.5183
60.8000,23.4449,3.4449,2020.0047
60.8500,21.4886,1.4886,1696.9707
60.9000,21.6782,1.6782,1727.0378
60.9500,21.6871,1.6871,1728.4638
61.0000,21.2774,1.2774,1663.7752
61.0500,21.1586,1.1586,1645.2415
61.1000,21.9121,1.9121,1764.5228
61.1500,22.1769,2.1769,1807.4223
61.2000,22.3800,2.3800,1840.6717
61.2500,21.4596,1.4596,1692.3865
61.3000,21.7226,1.7226,1734.1232
61.3500,22.5541,2.5541,1869.4186
61.4000,22.8710,2.8710,1922.3266
61.4500,24.5050,4.5050,2206.8239
61.5000,24.1089,4.1089,2136.0558
61.5500,24.2016,4.2016,2152.5135
61.6000,24.5221,4.5221,2209.8919
61.6500,25.0741,5.0741,2310.5122
61.7000,23.7570,3.7570,2074.1498
61.7500,21.9090,1.9090,1764.0111
61.8000,21.2848,1.2848,1664.9282
61.8500,21.6422,1.6422,1721.3171
61.9000,23.6918,3.6918,2062.7824
61.9500,22.6458,2.6458,1884.6570
62.0000,21.7045,1.7045,1731.2331
62.0500,21.8004,1.8004,1746.5692
62.1000,21.0315,1.0315,1625.5410
62.1500,20.9881,0.9881,1618.8421
62.2000,20.3152,0.3152,1516.6994
62.2500,21.4780,1.4780,1695.2887
62.3000,22.6398,2.6398,1883.6643
62.3500,20.1825,0.1825,1496.9487
62.4000,18.7868,-1.2132,1297.0729
62.4500,19.8628,-0.1372,1449.9078
62.5000,20.6346,0.6346,1564.7626
62.5500,21.2606,1.2606,1661.1522
62.6000,19.3375,-0.6625,1374.2315
62.6500,17.7992,-2.2008,1164.2852
62.7000,17.7079,-2.2921,1152.3686
62.7500,17.2098,-2.7902,1088.4501
62.8000,16.5395,-3.4605,1005.3169
62.8500,17.4056,-2.5944,1113.3566
62.9000,16.7536,-3.2464,1031.5160
62.9500,17.8929,-2.1071,1176.5785
63.0000,19.3677,-0.6323,1378.5256
63.0500,17.9229,-2.0771,1180.5175
63.1000,18.2693,-1.7307,1226.6015
63.1500,17.8506,-2.1494,1171.0108
63.2000,18.8553,-1.1447,1306.5499
63.2500,19.2860,-0.7140,1366.9093
63.3000,17.3134,-2.6866,1101.5984
63.3500,17.6182,-2.3818,1140.7300
63.4000,19.7922,-0.2078,1439.6164
63.4500,20.0362,0.0362,1475.3325
63.5000,19.5002,-0.4998,1397.4437
63.5500,18.6192,-1.3808,1274.0258
63.6000,17.6076,-2.3924,1139.3530
63.6500,17.9015,-2.0985,1177.7039
63.7000,16.7969,-3.2031,1036.8531
63.7500,16.7053,-3.2947,1025.5766
63.8000,16.0151,-3.9849,942.5776
63.8500,16.8960,-3.1040,1049.1181
63.9000,18.0727,-1.9273,1200.3342
63.9500,18.6896,-1.3104,1283.6810
64.0000,18.2568,-1.7432,1224.9225
64.0500,19.7665,-0.2335,1435.8749
64.1000,21.0195,1.0195,1623.6813
64.1500,19.4003,-0.5997,1383.1606
64.2000,18.4684,-1.5316,1253.4692
64.2500,21.2816,1.2816,1664.4321
64.3000,19.6500,-0.3500,1419.0023
64.3500,18.2563,-1.7437,1224.8462
64.4000,18.4497,-1.5503,1250.9358
64.4500,19.9916,-0.0084,1468.7640
64.5000,18.1809,-1.8191,1214.7547
64.5500,16.5538,-3.4462,1007.0482
64.6000,18.2547,-1.7453,1224.6320
64.6500,17.8864,-2.1136,1175.7233
64.7000,20.9221,0.9221,1608.6677
64.7500,22.1740,2.1740,1806.9512
64.8000,23.7753,3.7753,2077.3565
64.8500,22.3712,2.3712,1839.2274
64.9000,23.0389,3.0389,1950.6500
64.9500,19.4225,-0.5775,1386.3334
