# Davenport 1961
time_s,U_ms,u_turbulent_ms,F_drag_N
202.2500,22.7559,2.7559,1903.0304
202.3000,23.2703,3.2703,1990.0357
202.3500,22.7910,2.7910,1908.8988
202.4000,23.3980,3.3980,2011.9327
202.4500,24.1620,4.1620,2145.4687
202.5000,23.2283,3.2283,1982.8686
202.5500,25.7377,5.7377,2434.4228
202.6000,25.5488,5.5488,2398.8222
202.6500,25.6875,5.6875,2424.9458
202.7000,25.6647,5.6647,2420.6290
202.7500,25.7500,5.7500,2436.7497
202.8000,25.9331,5.9331,2471.5384
202.8500,25.7398,5.7398,2434.8259
202.9000,26.0585,6.0585,2495.4892
202.9500,25.6900,5.6900,2425.4040
203.0000,23.4427,3.4427,2019.6369
203.0500,24.1283,4.1283,2139.4959
203.1000,24.8480,4.8480,2269.0263
203.1500,24.6483,4.6483,2232.7045
203.2000,26.1906,6.1906,2520.8520
203.2500,25.4783,5.4783,2385.6012
203.3000,24.6567,4.6567,2234.2301
203.3500,25.4633,5.4633,2382.7999
203.4000,25.4026,5.4026,2371.4483
203.4500,25.4500,5.4500,2380.2998
203.5000,25.2637,5.2637,2345.5803
203.5500,24.9595,4.9595,2289.4468
203.6000,25.6221,5.6221,2412.6062
203.6500,24.7282,4.7282,2247.2082
203.7000,23.7839,3.7839,2078.8485
203.7500,23.2564,3.2564,1987.6695
203.8000,21.9791,1.9791,1775.3155
203.8500,21.9214,1.9214,1766.0178
203.9000,19.6031,-0.3969,1412.2298
203.9500,18.7313,-1.2687,1289.4127
204.0000,20.0100,0.0100,1471.4732
204.0500,21.2986,1.2986,1667.0859
204.1000,20.8377,0.8377,1595.7250
204.1500,21.8408,1.8408,1753.0521
204.2000,21.8714,1.8714,1757.9587
204.2500,20.4422,0.4422,1535.7283
204.3000,20.2316,0.2316,1504.2358
204.3500,20.4700,0.4700,1539.8955
204.4000,19.3374,-0.6626,1374.2152
204.4500,21.3496,1.3496,1675.0889
204.5000,21.3668,1.3668,1677.7891
204.5500,22.2775,2.2775,1823.8479
204.6000,22.0847,2.0847,1792.4192
204.6500,22.0740,2.0740,1790.6912
204.7000,21.3832,1.3832,1680.3616
204.7500,21.8245,1.8245,1750.4355
204.8000,22.7915,2.7915,1908.9830
204.8500,22.7750,2.7750,1906.2225
204.9000,23.1800,3.1800,1974.6213
204.9500,24.8241,4.8241,2264.6665
205.0000,23.8256,3.8256,2086.1468
205.0500,23.7337,3.7337,2070.0890
205.1000,24.2019,4.2019,2152.5712
205.1500,25.1932,5.1932,2332.5168
205.2000,25.7399,5.7399,2434.8523
205.2500,25.6849,5.6849,2424.4554
205.3000,25.0226,5.0226,2301.0295
205.3500,23.8484,3.8484,2090.1457
205.4000,23.5091,3.5091,2031.0881
205.4500,24.0659,4.0659,2128.4434
205.5000,22.7312,2.7312,1898.8992
205.5500,22.4924,2.4924,1859.2124
205.6000,23.6779,3.6779,2060.3687
205.6500,23.7379,3.7379,2070.8230
205.7000,23.9604,3.9604,2109.8268
205.7500,23.4586,3.4586,2022.3797
205.8000,24.4612,4.4612,2198.9323
205.8500,22.8776,2.8776,1923.4428
205.9000,22.0589,2.0589,1788.2289
205.9500,22.1319,2.1319,1800.0945
206.0000,21.3700,1.3700,1678.2879
206.0500,21.4956,1.4956,1698.0770
206.1000,21.1683,1.1683,1646.7535
206.1500,22.1362,2.1362,1800.7910
206.2000,21.5946,1.5946,1713.7433
206.2500,20.4339,0.4339,1534.4811
206.3000,19.3427,-0.6573,1374.9686
206.3500,20.1077,0.1077,1485.8717
206.4000,20.4454,0.4454,1536.2012
206.4500,20.7236,0.7236,1578.2963
206.5000,19.3831,-0.6169,1380.7128
206.5500,18.9707,-1.0293,1322.5816
206.6000,18.9103,-1.0897,1314.1780
206.6500,20.2060,0.2060,1500.4326
206.7000,18.7721,-1.2279,1295.0427
206.7500,17.9461,-2.0539,1183.5855
206.8000,17.3929,-2.6071,1111.7404
206.8500,18.3766,-1.6234,1241.0404
206.9000,17.8227,-2.1773,1167.3533
206.9500,16.2049,-3.7951,965.0550
207.0000,16.3374,-3.6626,980.8966
207.0500,16.3023,-3.6977,976.6809
207.1000,15.8156,-4.1844,919.2345
207.1500,15.7186,-4.2814,908.0014
207.2000,15.0335,-4.9665,830.5682
207.2500,14.6057,-5.3943,783.9738
207.3000,15.3508,-4.6492,866.0052
207.3500,13.6745,-6.3255,687.1981
207.4000,12.6017,-7.3983,583.6040
207.4500,12.9799,-7.0201,619.1526
207.5000,13.6485,-6.3515,684.5897
207.5500,13.6107,-6.3893,680.7932
207.6000,14.5746,-5.4254,780.6354
207.6500,15.6912,-4.3088,904.8349
207.7000,14.5245,-5.4755,775.2871
207.7500,13.6691,-6.3309,686.6572
207.8000,14.3443,-5.6557,756.1668
207.8500,13.7420,-6.2580,693.9957
207.9000,12.8038,-7.1962,602.4681
207.9500,12.7304,-7.2696,595.5822
208.0000,12.1382,-7.8618,541.4605
208.0500,13.1871,-6.8129,639.0813
208.1000,14.0628,-5.9372,726.7768
208.1500,14.3969,-5.6031,761.7252
208.2000,12.6712,-7.3288,590.0531
208.2500,12.7219,-7.2781,594.7912
208.3000,12.6111,-7.3889,584.4704
208.3500,12.5024,-7.4976,574.4350
208.4000,12.7396,-7.2604,596.4454
208.4500,11.6824,-8.3176,501.5591
208.5000,13.0760,-6.9240,628.3593
208.5500,13.2283,-6.7717,643.0785
208.6000,14.6278,-5.3722,786.3503
208.6500,14.6871,-5.3129,792.7408
208.7000,13.5635,-6.4365,676.0879
208.7500,13.1762,-6.8238,638.0276
208.8000,11.9976,-8.0024,528.9840
208.8500,12.4246,-7.5754,567.3149
208.9000,13.0599,-6.9401,626.8164
208.9500,14.3689,-5.6311,758.7558
209.0000,14.8351,-5.1649,808.7905
209.0500,16.0890,-3.9110,951.2961
209.1000,17.5234,-2.4766,1128.4814
209.1500,18.8594,-1.1406,1307.1155
209.2000,20.0724,0.0724,1480.6555
209.2500,20.8017,0.8017,1590.2067
209.3000,21.0069,1.0069,1621.7463
209.3500,20.4985,0.4985,1544.1888
209.4000,21.8876,1.8876,1760.5651
209.4500,22.6277,2.6277,1881.6474
209.5000,22.3280,2.3280,1832.1291
209.5500,21.4404,1.4404,1689.3656
209.6000,22.9173,2.9173,1930.1164
209.6500,21.6682,1.6682,1725.4564
209.7000,22.1745,2.1745,1807.0325
209.7500,20.4969,0.4969,1543.9564
209.8000,19.5653,-0.4347,1406.7935
209.8500,17.5241,-2.4759,1128.5757
209.9000,18.0906,-1.9094,1202.7205
209.9500,16.7065,-3.2935,1025.7143
210.0000,16.4492,-3.5508,994.3662
210.0500,18.1300,-1.8700,1207.9586
210.1000,18.6244,-1.3756,1274.7380
210.1500,18.7871,-1.2129,1297.1045
210.2000,18.3232,-1.6768,1233.8397
210.2500,19.4314,-0.5686,1387.6050
210.3000,18.8313,-1.1687,1303.2209
210.3500,18.6738,-1.3262,1281.5152
210.4000,18.6831,-1.3169,1282.7879
210.4500,19.3800,-0.6200,1380.2762
210.5000,18.6728,-1.3272,1281.3738
210.5500,17.3206,-2.6794,1102.5122
210.6000,18.3293,-1.6707,1234.6601
210.6500,19.0966,-0.9034,1340.2047
210.7000,19.1275,-0.8725,1344.5411
210.7500,18.3002,-1.6998,1230.7411
210.8000,18.1623,-1.8377,1212.2756
210.8500,16.8947,-3.1053,1048.9571
210.9000,17.4536,-2.5464,1119.5056
210.9500,17.2999,-2.7001,1099.8808
211.0000,16.9666,-3.0334,1057.9101
211.0500,17.3890,-2.6110,1111.2418
211.1000,17.6208,-2.3792,1141.0593
211.1500,18.6386,-1.3614,1276.6885
211.2000,18.8648,-1.1352,1307.8614
211.2500,18.8482,-1.1518,1305.5566
211.3000,18.6775,-1.3225,1282.0234
211.3500,19.4156,-0.5844,1385.3442
211.4000,19.9308,-0.0692,1459.8492
211.4500,19.9823,-0.0177,1467.4044
211.5000,21.3139,1.3139,1669.4885
211.5500,22.9375,2.9375,1933.5298
211.6000,22.4276,2.4276,1848.5150
211.6500,23.5898,3.5898,2045.0561
211.7000,22.9323,2.9323,1932.6440
211.7500,23.5388,3.5388,2036.2329
211.8000,23.5340,3.5340,2035.3871
211.8500,24.8853,4.8853,2275.8437
211.9000,24.0737,4.0737,2129.8212
211.9500,24.4449,4.4449,2196.0114
212.0000,23.0693,3.0693,1955.8114
212.0500,22.4793,2.4793,1857.0485
212.1000,22.6083,2.6083,1878.4158
212.1500,21.1101,1.1101,1637.7184
212.2000,22.4958,2.4958,1859.7670
212.2500,23.3013,3.3013,1995.3379
212.3000,23.1900,3.1900,1976.3348
212.3500,24.2138,4.2138,2154.6811
212.4000,24.4638,4.4638,2199.4120
212.4500,23.3921,3.3921,2010.9262
212.5000,22.5413,2.5413,1867.3080
212.5500,21.3700,1.3700,1678.2851
212.6000,21.5168,1.5168,1701.4213
212.6500,23.0494,3.0494,1952.4414
212.7000,23.4795,3.4795,2025.9791
212.7500,22.3868,2.3868,1841.7878
212.8000,21.6117,1.6117,1716.4592
212.8500,21.9176,1.9176,1765.4031
212.9000,21.7316,1.7316,1735.5670
212.9500,22.9402,2.9402,1933.9796
213.0000,21.6325,1.6325,1719.7759
213.0500,22.2106,2.2106,1812.9103
213.1000,21.9868,1.9868,1776.5600
213.1500,20.0831,0.0831,1482.2377
213.2000,19.1468,-0.8532,1347.2614
213.2500,18.7380,-1.2620,1290.3411
213.3000,20.0204,0.0204,1472.9966
213.3500,20.2922,0.2922,1513.2613
213.4000,18.9637,-1.0363,1321.6051
213.4500,19.5295,-0.4705,1401.6468
213.5000,19.0741,-0.9259,1337.0366
213.5500,19.7086,-0.2914,1427.4791
213.6000,20.3641,0.3641,1524.0027
213.6500,20.5900,0.5900,1558.0151
213.7000,19.2756,-0.7244,1365.4436
213.7500,18.0256,-1.9744,1194.0849
213.8000,17.7008,-2.2992,1151.4410
213.8500,16.5623,-3.4377,1008.0904
213.9000,18.0401,-1.9599,1196.0112
213.9500,18.6921,-1.3079,1284.0313
214.0000,18.4333,-1.5667,1248.7215
214.0500,17.5009,-2.4991,1125.5817
214.1000,18.9927,-1.0073,1325.6546
214.1500,18.9260,-1.0740,1316.3619
214.2000,18.6966,-1.3034,1284.6476
214.2500,18.7232,-1.2768,1288.3013
214.3000,18.4085,-1.5915,1245.3539
214.3500,18.8796,-1.1204,1309.9208
214.4000,17.5042,-2.4958,1126.0089
214.4500,19.7358,-0.2642,1431.4161
214.5000,20.6237,0.6237,1563.1067
214.5500,20.8184,0.8184,1592.7617
214.6000,20.6038,0.6038,1560.0910
214.6500,20.3602,0.3602,1523.4208
214.7000,19.7950,-0.2050,1440.0180
214.7500,20.6942,0.6942,1573.8118
214.8000,20.7759,0.7759,1586.2766
214.8500,20.8751,0.8751,1601.4492
214.9000,20.6461,0.6461,1566.5081
214.9500,21.2716,1.2716,1662.8671
215.0000,20.8629,0.8629,1599.5875
215.0500,21.3142,1.3142,1669.5325
215.1000,20.6805,0.6805,1571.7423
215.1500,21.0170,1.0170,1623.3073
215.2000,23.2677,3.2677,1989.5990
215.2500,22.0416,2.0416,1785.4400
215.3000,21.1334,1.1334,1641.3264
215.3500,21.8382,1.8382,1752.6283
215.4000,21.9063,1.9063,1763.5814
215.4500,21.7821,1.7821,1743.6443
215.5000,23.2804,3.2804,1991.7592
215.5500,24.3659,4.3659,2181.8397
215.6000,24.9282,4.9282,2283.6996
215.6500,24.8563,4.8563,2270.5412
215.7000,23.6712,3.6712,2059.2045
215.7500,22.9134,2.9134,1929.4710
215.8000,22.6993,2.6993,1893.5809
215.8500,21.0960,1.0960,1635.5275
215.9000,20.7994,0.7994,1589.8639
215.9500,22.3836,2.3836,1841.2675
216.0000,21.7615,1.7615,1740.3381
216.0500,22.3149,2.3149,1829.9791
216.1000,23.1063,3.1063,1962.0783
216.1500,22.7128,2.7128,1895.8235
216.2000,23.3050,3.3050,1995.9705
216.2500,22.7723,2.7723,1905.7784
216.3000,22.2713,2.2713,1822.8337
216.3500,22.7601,2.7601,1903.7328
216.4000,23.6479,3.6479,2055.1478
216.4500,23.7896,3.7896,2079.8419
216.5000,22.6336,2.6336,1882.6324
216.5500,23.0050,3.0050,1944.9209
216.6000,23.1207,3.1207,1964.5272
216.6500,23.9025,3.9025,2099.6331
216.7000,22.3547,2.3547,1836.5152
216.7500,23.6391,3.6391,2053.6092
216.8000,23.1975,3.1975,1977.6048
216.8500,22.7045,2.7045,1894.4475
216.9000,22.7639,2.7639,1904.3699
216.9500,22.4860,2.4860,1858.1531
217.0000,22.3773,2.3773,1840.2371
217.0500,22.7305,2.7305,1898.7820
217.1000,21.9326,1.9326,1767.8156
217.1500,22.5238,2.5238,1864.4115
217.2000,22.4078,2.4078,1845.2585
217.2500,22.8649,2.8649,1921.2979
217.3000,23.8266,3.8266,2086.3294
217.3500,24.1739,4.1739,2147.5795
217.4000,23.7850,3.7850,2079.0520
217.4500,24.0575,4.0575,2126.9534
217.5000,23.5432,3.5432,2036.9931
217.5500,24.8119,4.8119,2262.4473
217.6000,25.1816,5.1816,2330.3615
217.6500,25.7696,5.7696,2440.4706
217.7000,25.6734,5.6734,2422.2718
217.7500,24.3098,4.3098,2171.8001
217.8000,24.3731,4.3731,2183.1229
217.8500,25.0159,5.0159,2299.7940
217.9000,25.4196,5.4196,2374.6185
217.9500,24.5275,4.5275,2210.8668
218.0000,23.3539,3.3539,2004.3666
218.0500,23.8880,3.8880,2097.0824
218.1000,23.5430,3.5430,2036.9569
218.1500,24.5749,4.5749,2219.4198
218.2000,24.8778,4.8778,2274.4840
218.2500,25.9208,5.9208,2469.1970
218.3000,25.9866,5.9866,2481.7431
218.3500,25.9265,5.9265,2470.2755
218.4000,25.5737,5.5737,2403.5039
218.4500,24.1083,4.1083,2135.9536
218.5000,23.0558,3.0558,1953.5259
218.5500,24.4146,4.4146,2190.5704
218.6000,24.2239,4.2239,2156.4741
218.6500,23.6340,3.6340,2052.7278
218.7000,22.7209,2.7209,1897.1731
218.7500,23.0858,3.0858,1958.6042
218.8000,23.3433,3.3433,2002.5425
218.8500,22.7027,2.7027,1894.1447
218.9000,22.4977,2.4977,1860.0829
218.9500,22.7957,2.7957,1909.6859
219.0000,22.6231,2.6231,1880.8766
219.0500,22.4020,2.4020,1844.2953
219.1000,21.6417,1.6417,1721.2319
219.1500,21.7008,1.7008,1730.6448
219.2000,22.3929,2.3929,1842.7935
219.2500,21.1663,1.1663,1646.4494
219.3000,21.1766,1.1766,1648.0474
219.3500,22.8919,2.8919,1925.8386
219.4000,23.2655,3.2655,1989.2157
219.4500,23.3647,3.3647,2006.2150
219.5000,24.3120,4.3120,2172.1890
219.5500,23.2151,3.2151,1980.5995
219.6000,24.3669,4.3669,2182.0224
219.6500,25.7973,5.7973,2445.7208
219.7000,24.8418,4.8418,2267.9008
219.7500,24.2473,4.2473,2160.6514
219.8000,26.0812,6.0812,2499.8490
219.8500,25.2729,5.2729,2347.3011
219.9000,25.2480,5.2480,2342.6769
219.9500,24.7235,4.7235,2246.3488
220.0000,24.4691,4.4691,2200.3583
220.0500,25.6215,5.6215,2412.4989
220.1000,25.0424,5.0424,2304.6678
220.1500,24.7476,4.7476,2250.7329
220.2000,25.9609,5.9609,2476.8324
220.2500,26.4539,6.4539,2571.7984
220.3000,25.4195,5.4195,2374.6123
220.3500,25.1675,5.1675,2327.7584
220.4000,25.0890,5.0890,2313.2639
220.4500,26.0938,6.0938,2502.2530
220.5000,25.5636,5.5636,2401.6120
220.5500,25.5479,5.5479,2398.6540
220.6000,25.5686,5.5686,2402.5480
220.6500,25.8468,5.8468,2455.1020
220.7000,25.8131,5.8131,2448.7104
220.7500,24.3095,4.3095,2171.7522
220.8000,25.5916,5.5916,2406.8721
220.8500,26.4765,6.4765,2576.1889
220.9000,26.8521,6.8521,2649.8142
220.9500,27.9341,7.9341,2867.6460
221.0000,28.5886,8.5886,3003.5990
221.0500,26.2861,6.2861,2539.2828
221.1000,25.6029,5.6029,2408.9880
221.1500,24.6414,4.6414,2231.4542
221.2000,24.8259,4.8259,2264.9961
221.2500,24.7724,4.7724,2255.2361
221.3000,24.8864,4.8864,2276.0574
221.3500,24.3582,4.3582,2180.4500
221.4000,24.0341,4.0341,2122.8230
221.4500,25.0598,5.0598,2307.8741
221.5000,24.3758,4.3758,2183.6077
221.5500,24.9958,4.9958,2296.1119
221.6000,24.9374,4.9374,2285.3887
221.6500,22.7179,2.7179,1896.6726
221.7000,20.9557,0.9557,1613.8520
221.7500,20.4447,0.4447,1536.1036
221.8000,20.8585,0.8585,1598.9139
221.8500,20.3300,0.3300,1518.9122
221.9000,21.4367,1.4367,1688.7781
221.9500,22.9681,2.9681,1938.6846
222.0000,21.4607,1.4607,1692.5679
222.0500,20.4214,0.4214,1532.5991
222.1000,19.3881,-0.6119,1381.4330
222.1500,20.2018,0.2018,1499.8206
222.2000,19.9066,-0.0934,1456.2985
222.2500,18.9241,-1.0759,1316.0951
222.3000,18.6050,-1.3950,1272.0900
222.3500,18.2075,-1.7925,1218.3059
222.4000,18.0911,-1.9089,1202.7769
222.4500,18.9859,-1.0141,1324.7052
222.5000,17.9455,-2.0545,1183.5038
222.5500,16.5894,-3.4106,1011.3942
222.6000,16.1092,-3.8908,953.6812
222.6500,16.9681,-3.0319,1058.0982
222.7000,17.0137,-2.9863,1063.7851
222.7500,17.4827,-2.5173,1123.2426
222.8000,16.9086,-3.0914,1050.6888
222.8500,16.4091,-3.5909,989.5237
222.9000,18.2250,-1.7750,1220.6519
222.9500,17.8746,-2.1254,1174.1636
223.0000,19.5355,-0.4645,1402.5181
223.0500,18.2003,-1.7997,1217.3481
223.1000,18.0508,-1.9492,1197.4339
223.1500,17.7642,-2.2358,1159.7079
223.2000,17.0973,-2.9027,1074.2662
223.2500,17.4321,-2.5679,1116.7536
223.3000,15.8992,-4.1008,928.9781
223.3500,14.7910,-5.2090,803.9890
223.4000,14.9867,-5.0133,825.4083
223.4500,15.8730,-4.1270,925.9219
223.5000,15.6714,-4.3286,902.5486
223.5500,16.1788,-3.8212,961.9482
223.6000,15.9435,-4.0565,934.1700
223.6500,15.6911,-4.3089,904.8274
223.7000,15.2514,-4.7486,854.8269
223.7500,16.4777,-3.5223,997.8195
223.8000,16.5675,-3.4325,1008.7241
223.8500,15.4442,-4.5558,876.5752
223.9000,15.7381,-4.2619,910.2531
223.9500,14.7190,-5.2810,796.1883
224.0000,14.4845,-5.5155,771.0150
224.0500,15.0721,-4.9279,834.8461
224.1000,15.7797,-4.2203,915.0725
224.1500,14.8744,-5.1256,813.0895
224.2000,13.9653,-6.0347,716.7378
224.2500,14.6429,-5.3571,787.9702
224.3000,15.1813,-4.8187,846.9857
224.3500,15.5089,-4.4911,883.9313
224.4000,14.7895,-5.2105,803.8262
224.4500,14.7515,-5.2485,799.7050
224.5000,14.5019,-5.4981,772.8737
224.5500,15.4008,-4.5992,871.6484
224.6000,17.7755,-2.2245,1161.1854
224.6500,19.0508,-0.9492,1333.7730
224.7000,19.4585,-0.5415,1391.4808
224.7500,18.8424,-1.1576,1304.7634
224.8000,18.1614,-1.8386,1212.1486
224.8500,18.3362,-1.6638,1235.5964
224.9000,18.2751,-1.7249,1227.3761
224.9500,18.6942,-1.3058,1284.3190
225.0000,19.4471,-0.5529,1389.8534
225.0500,17.4465,-2.5535,1118.5958
225.1000,18.0670,-1.9330,1199.5777
225.1500,17.1339,-2.8661,1078.8778
225.2000,17.5012,-2.4988,1125.6263
225.2500,17.5063,-2.4937,1126.2760
225.3000,18.6648,-1.3352,1280.2799
225.3500,17.9018,-2.0982,1177.7406
225.4000,16.1548,-3.8452,959.0890
225.4500,16.7676,-3.2324,1033.2407
225.5000,16.2895,-3.7105,975.1534
225.5500,15.8881,-4.1119,927.6861
225.6000,14.7970,-5.2030,804.6407
225.6500,15.8765,-4.1235,926.3346
225.7000,15.5553,-4.4447,889.2343
225.7500,15.7049,-4.2951,906.4205
225.8000,16.5207,-3.4793,1003.0277
225.8500,15.5304,-4.4696,886.3888
225.9000,15.7715,-4.2285,914.1215
225.9500,16.0051,-3.9949,941.3994
226.0000,16.0687,-3.9313,948.8948
226.0500,15.9182,-4.0818,931.2046
226.1000,15.1770,-4.8230,846.5015
226.1500,15.5818,-4.4182,892.2570
226.2000,16.5237,-3.4763,1003.3923
226.2500,15.8236,-4.1764,920.1700
226.3000,15.4760,-4.5240,880.1836
226.3500,15.8952,-4.1048,928.5157
226.4000,15.9595,-4.0405,936.0385
226.4500,14.6310,-5.3690,786.6950
226.5000,14.4292,-5.5708,765.1381
226.5500,14.5197,-5.4803,774.7712
226.6000,14.0043,-5.9957,720.7417
226.6500,14.3192,-5.6808,753.5237
226.7000,14.7601,-5.2399,800.6421
226.7500,14.8651,-5.1349,812.0698
226.8000,15.5035,-4.4965,883.3224
226.8500,15.6669,-4.3331,902.0326
226.9000,17.4819,-2.5181,1123.1412
226.9500,18.3054,-1.6946,1231.4475
227.0000,17.9187,-2.0813,1179.9618
227.0500,16.1472,-3.8528,958.1849
227.1000,16.0842,-3.9158,950.7257
227.1500,15.3399,-4.6601,864.7704
227.2000,15.6329,-4.3671,898.1221
227.2500,17.1368,-2.8632,1079.2328
227.3000,17.4123,-2.5877,1114.2181
227.3500,18.4832,-1.5168,1255.4821
227.4000,18.1376,-1.8624,1208.9699
227.4500,18.1921,-1.8079,1216.2476
227.5000,19.0324,-0.9676,1331.2025
227.5500,19.2277,-0.7723,1358.6568
227.6000,18.9938,-1.0062,1325.8068
227.6500,18.9355,-1.0645,1317.6881
227.7000,19.3637,-0.6363,1377.9473
227.7500,19.7914,-0.2086,1439.4975
227.8000,19.4618,-0.5382,1391.9422
227.8500,19.8324,-0.1676,1445.4668
227.9000,18.4689,-1.5311,1253.5460
227.9500,17.1357,-2.8643,1079.1019
228.0000,16.7459,-3.2541,1030.5573
228.0500,17.8189,-2.1811,1166.8629
228.1000,18.0162,-1.9838,1192.8392
228.1500,19.9505,-0.0495,1462.7335
228.2000,21.2224,1.2224,1655.1865
228.2500,21.2515,1.2515,1659.7317
228.3000,21.3961,1.3961,1682.3948
228.3500,20.0142,0.0142,1472.0937
228.4000,21.0370,1.0370,1626.3893
228.4500,20.6041,0.6041,1560.1480
228.5000,20.4769,0.4769,1540.9396
228.5500,18.8879,-1.1121,1311.0733
228.6000,18.4119,-1.5881,1245.8234
228.6500,19.3068,-0.6932,1369.8631
228.7000,19.6769,-0.3231,1422.8948
228.7500,19.2836,-0.7164,1366.5788
228.8000,19.9797,-0.0203,1467.0114
228.8500,19.6677,-0.3323,1421.5643
228.9000,19.8710,-0.1290,1451.0985
228.9500,18.7316,-1.2684,1289.4589
229.0000,19.5163,-0.4837,1399.7533
229.0500,20.1492,0.1492,1492.0130
229.1000,20.5039,0.5039,1545.0132
229.1500,19.9054,-0.0946,1456.1238
229.2000,21.1822,1.1822,1648.9273
229.2500,21.1607,1.1607,1645.5730
229.3000,19.2513,-0.7487,1362.0003
229.3500,18.4147,-1.5853,1246.1983
229.4000,18.8437,-1.1563,1304.9364
229.4500,19.7195,-0.2805,1429.0525
229.5000,19.7218,-0.2782,1429.3905
229.5500,19.7319,-0.2681,1430.8596
229.6000,19.4205,-0.5795,1386.0408
229.6500,18.7405,-1.2595,1290.6825
229.7000,20.6813,0.6813,1571.8610
229.7500,23.3897,3.3897,2010.5060
229.8000,23.3935,3.3935,2011.1638
229.8500,22.7404,2.7404,1900.4324
229.9000,22.5450,2.5450,1867.9132
229.9500,23.4517,3.4517,2021.1808
230.0000,21.7397,1.7397,1736.8572
230.0500,21.3034,1.3034,1667.8421
230.1000,22.1050,2.1050,1795.7206
230.1500,21.4478,1.4478,1690.5226
230.2000,21.9085,1.9085,1763.9340
230.2500,23.0667,3.0667,1955.3740
230.3000,23.9334,3.9334,2105.0634
230.3500,23.6450,3.6450,2054.6331
230.4000,24.0464,4.0464,2124.9964
230.4500,25.7473,5.7473,2436.2407
230.5000,23.8150,3.8150,2084.2884
230.5500,23.2908,3.2908,1993.5412
230.6000,23.6729,3.6729,2059.4852
230.6500,23.3687,3.3687,2006.9056
230.7000,23.3407,3.3407,2002.1003
230.7500,23.5508,3.5508,2038.3009
230.8000,21.9354,1.9354,1768.2743
230.8500,21.7712,1.7712,1741.8986
230.9000,21.7492,1.7492,1738.3815
230.9500,23.2816,3.2816,1991.9722
231.0000,24.4303,4.4303,2193.3844
231.0500,24.6733,4.6733,2237.2342
231.1000,25.1573,5.1573,2325.8749
231.1500,24.2294,4.2294,2157.4515
231.2000,22.9604,2.9604,1937.3899
231.2500,22.8303,2.8303,1915.4897
231.3000,22.4622,2.4622,1854.2239
231.3500,23.3828,3.3828,2009.3255
231.4000,22.9983,2.9983,1943.7891
231.4500,23.4293,3.4293,2017.3307
231.5000,22.1756,2.1756,1807.2026
231.5500,23.3484,3.3484,2003.4199
231.6000,23.6750,3.6750,2059.8652
231.6500,22.9071,2.9071,1928.3977
231.7000,23.4275,3.4275,2017.0217
231.7500,22.7462,2.7462,1901.4090
231.8000,22.4366,2.4366,1850.0044
231.8500,22.5331,2.5331,1865.9499
231.9000,23.8670,3.8670,2093.3960
231.9500,23.5692,3.5692,2041.4862
232.0000,23.9689,3.9689,2111.3126
232.0500,24.8663,4.8663,2272.3698
232.1000,24.8777,4.8777,2274.4665
232.1500,26.6368,6.6368,2607.4849
232.2000,26.2872,6.2872,2539.4818
232.2500,25.5056,5.5056,2390.7149
232.3000,24.1451,4.1451,2142.4739
232.3500,26.0230,6.0230,2488.7018
232.4000,24.8557,4.8557,2270.4322
232.4500,25.0008,5.0008,2297.0299
232.5000,24.2463,4.2463,2160.4687
232.5500,24.9928,4.9928,2295.5522
232.6000,27.2104,7.2104,2720.9927
232.6500,27.4359,7.4359,2766.2796
232.7000,27.4225,7.4225,2763.5856
232.7500,28.0082,8.0082,2882.8973
232.8000,28.2354,8.2354,2929.8589
232.8500,27.4142,7.4142,2761.8970
232.9000,27.5486,7.5486,2789.0566
232.9500,28.2651,8.2651,2936.0058
233.0000,28.2284,8.2284,2928.3957
233.0500,27.5108,7.5108,2781.4106
233.1000,27.3471,7.3471,2748.3999
233.1500,28.3084,8.3084,2945.0216
233.2000,28.2648,8.2648,2935.9466
233.2500,28.1834,8.1834,2919.0598
233.3000,29.2328,9.2328,3140.4993
233.3500,29.4814,9.4814,3194.1387
233.4000,28.2247,8.2247,2927.6247
233.4500,27.5771,7.5771,2794.8251
233.5000,27.5588,7.5588,2791.1202
233.5500,26.9388,6.9388,2666.9411
233.6000,24.2478,4.2478,2160.7342
233.6500,24.0061,4.0061,2117.8687
233.7000,24.6404,4.6404,2231.2751
233.7500,24.2197,4.2197,2155.7243
233.8000,24.1698,4.1698,2146.8651
233.8500,23.5927,3.5927,2045.5617
233.9000,24.0628,4.0628,2127.8843
233.9500,24.0956,4.0956,2133.6960
234.0000,23.5361,3.5361,2035.7657
234.0500,24.0226,4.0226,2120.7844
234.1000,24.7028,4.7028,2242.5820
234.1500,25.9235,5.9235,2469.6937
234.2000,26.5279,6.5279,2586.1961
234.2500,27.4496,7.4496,2769.0371
234.3000,28.6925,8.6925,3025.4773
234.3500,27.7489,7.7489,2829.7477
234.4000,27.6270,7.6270,2804.9395
234.4500,27.1460,7.1460,2708.1222
234.5000,26.6083,6.6083,2601.8995
234.5500,26.9364,6.9364,2666.4743
234.6000,27.4450,7.4450,2768.1177
234.6500,29.3438,9.3438,3164.4009
234.7000,29.5257,9.5257,3203.7328
234.7500,28.8796,8.8796,3065.0740
234.8000,26.8198,6.8198,2643.4255
234.8500,26.3680,6.3680,2555.1180
234.9000,25.8623,5.8623,2458.0571
234.9500,26.5391,6.5391,2588.3998
235.0000,26.8409,6.8409,2647.5858
235.0500,27.0317,7.0317,2685.3659
